citystate,rent,rentText,unitLabel,title,location,phone,availability,availabilityText,lastUpdated,listingid,url,img,itemTitle,logo,image,streetAddress,city,state,zip,lat,lng
allentown-pa,595,$595,1 Bed,212 N 7th St Unit 1st Floor,"Allentown, PA 18102",,1,Available Now,3 hrs,5r17x6m,https://www.apartments.com/212-n-7th-st-allentown-pa-unit-1st-floor/5r17x6m/,https://images1.apartments.com/i2/7oWIIF9mjDFNQGB6l_9OWQH4WLrW-aLC2AL95Ki1Wdo/104/212-n-7th-st-unit-1st-floor-allentown-pa-building-photo.jpg,212 N 7th St Unit 1st Floor,undefined,https://images1.apartments.com/i2/7oWIIF9mjDFNQGB6l_9OWQH4WLrW-aLC2AL95Ki1Wdo/104/212-n-7th-st-unit-1st-floor-allentown-pa-building-photo.jpg,212 N 7th St Unit 1st Floor,Allentown,PA,18102,0,0
allentown-pa,650,$650,House for Rent,1422 Lehigh Ave,"Allentown, PA 18103",570-704-3277,1,Available Now,8 hrs,lh72b5d,https://www.apartments.com/1422-lehigh-ave-allentown-pa/lh72b5d/,https://images1.apartments.com/i2/kDpfBK_wucHJz68bALWOwVuaCOnebZWCY7odwzzJk5o/104/1422-lehigh-ave-allentown-pa-front-view.jpg,1422 Lehigh Ave,undefined,https://images1.apartments.com/i2/kDpfBK_wucHJz68bALWOwVuaCOnebZWCY7odwzzJk5o/104/1422-lehigh-ave-allentown-pa-front-view.jpg,1422 Lehigh Ave,Allentown,PA,18103,0,0
allentown-pa,650,$650,1 Bed,610 Park St Unit 2,"Allentown, PA 18102",,1,Available Now,3 hrs,e04109m,https://www.apartments.com/610-park-st-allentown-pa-unit-2/e04109m/,https://images1.apartments.com/i2/qSnCZi-mFCAutkN1_JgC3QbsVKH8pOCDl76fUGt729I/104/610-park-st-unit-2-allentown-pa-building-photo.jpg,610 Park St Unit 2,undefined,https://images1.apartments.com/i2/qSnCZi-mFCAutkN1_JgC3QbsVKH8pOCDl76fUGt729I/104/610-park-st-unit-2-allentown-pa-building-photo.jpg,610 Park St Unit 2,Allentown,PA,18102,0,0
allentown-pa,695,$695,1 Bed,2385 S 11th St Unit 3,"Allentown, PA 18103",,1,Available Now,3 hrs,43j2k8j,https://www.apartments.com/2385-s-11th-st-allentown-pa-unit-3/43j2k8j/,https://images1.apartments.com/i2/uMUHxDjiMYo9wDwi6gjEqumgyc-_krIyDtAROjYjVfo/104/2385-s-11th-st-unit-3-allentown-pa-building-photo.jpg,2385 S 11th St Unit 3,undefined,https://images1.apartments.com/i2/uMUHxDjiMYo9wDwi6gjEqumgyc-_krIyDtAROjYjVfo/104/2385-s-11th-st-unit-3-allentown-pa-building-photo.jpg,2385 S 11th St Unit 3,Allentown,PA,18103,0,0
allentown-pa,695,$695,1 Bed,951 W Court St Unit 1,"Allentown, PA 18101",,1,Available Now,,2z0es58,https://www.apartments.com/951-w-court-st-allentown-pa-unit-1/2z0es58/,https://images1.apartments.com/i2/zy4KqeUL-K0_xEE_EP9SoHbTX2tB6_y84OUMRWvVIIk/104/951-w-court-st-unit-1-allentown-pa-building-photo.jpg,951 W Court St Unit 1,undefined,https://images1.apartments.com/i2/zy4KqeUL-K0_xEE_EP9SoHbTX2tB6_y84OUMRWvVIIk/104/951-w-court-st-unit-1-allentown-pa-building-photo.jpg,951 W Court St Unit 1,Allentown,PA,18101,0,0
allentown-pa,700,$700,1 Bed,112 N 10th St Unit 3,"Allentown, PA 18102",,1,Available Now,3 hrs,b3ewtv9,https://www.apartments.com/112-n-10th-st-allentown-pa-unit-3/b3ewtv9/,https://images1.apartments.com/i2/hgVWIII6SiT996nRxV65A-K7WUtNWyfK6S9AHGjmE0U/104/112-n-10th-st-unit-3-allentown-pa-building-photo.jpg,112 N 10th St Unit 3,undefined,https://images1.apartments.com/i2/hgVWIII6SiT996nRxV65A-K7WUtNWyfK6S9AHGjmE0U/104/112-n-10th-st-unit-3-allentown-pa-building-photo.jpg,112 N 10th St Unit 3,Allentown,PA,18102,0,0
allentown-pa,700,$700,Condo for Rent,720 S Woodward St,"Allentown, PA 18103",,1,Available Now,2 days,9qc2ev6,https://www.apartments.com/720-s-woodward-st-allentown-pa/9qc2ev6/,,720 S Woodward St,undefined,https://images1.apartments.com/i2/wXFgulMMuB6NbavsF-PTf4AMdTWmUi3SBvIOfpvC8Fw/104/720-s-woodward-st-allentown-pa-building-photo.jpg,720 S Woodward St,Allentown,PA,18103,0,0
allentown-pa,700,$700,Condo for Rent,509 E Mosser St,"Allentown, PA 18109",,1,Available Now,1 hr,lhned5e,https://www.apartments.com/509-e-mosser-st-allentown-pa/lhned5e/,,509 E Mosser St,undefined,https://images1.apartments.com/i2/rbIehcWtnMAvTif9X4fCSRjB4zHkI1811mZZHW_9Exg/104/509-e-mosser-st-allentown-pa-building-photo.jpg,509 E Mosser St,Allentown,PA,18109,0,0
allentown-pa,720,$720,House for Rent,918 W Turner St,"Allentown, PA 18102",,1,Available Now,1 hr,jwpeky5,https://www.apartments.com/918-w-turner-st-allentown-pa/jwpeky5/,,918 W Turner St,undefined,https://images1.apartments.com/i2/9_QTFL__2uQtxBdJew50tZpjaNNHLSdhlo72yvgcwdo/104/918-w-turner-st-allentown-pa-primary-photo.jpg,918 W Turner St,Allentown,PA,18102,0,0
allentown-pa,725,$725,1 Bed,25 N 10th St Unit 4,"Allentown, PA 18101",,1,Available Now,,nf500np,https://www.apartments.com/25-n-10th-st-allentown-pa-unit-4/nf500np/,,25 N 10th St Unit 4,undefined,https://images1.apartments.com/i2/0GbRAydi4jOB-YXXseHnSpDbi7nv-4R8r31FdYMTT9s/104/25-n-10th-st-unit-4-allentown-pa-building-photo.jpg,25 N 10th St Unit 4,Allentown,PA,18101,0,0
allentown-pa,739,"$739 - 1,109",1-2 Bed,Riverbend Apartments,"250 S Penn St, Allentown, PA 18102",866-366-5101,0,Available Soon,2 wks,5x5q5lp,https://www.apartments.com/riverbend-apartments-allentown-pa/5x5q5lp/,,Riverbend Apartments,https://images1.apartments.com/i2/HZm4XAzX7vrY4Fg18QSvFUqOhbd3lK5GNTJ1v8eACA8/110/emess-management-logo.png,https://images1.apartments.com/i2/b96IHcZbJ6BsyNsTTB0uhrS_YEO4ApaKTrw_Ykk9ROg/106/riverbend-apartments-allentown-pa-building-photo.jpg,250 S Penn St,Allentown,PA,18102,0,0
allentown-pa,750,$750,1 Bed,610 Park St Unit 1,"Allentown, PA 18102",,1,Available Now,,gycde5y,https://www.apartments.com/610-park-st-allentown-pa-unit-1/gycde5y/,,610 Park St Unit 1,undefined,https://images1.apartments.com/i2/yhBMsIGv14FnxHsDG2bN5e12u_n2CwjhDhK9kZlG1eQ/104/610-park-st-unit-1-allentown-pa-building-photo.jpg,610 Park St Unit 1,Allentown,PA,18102,0,0
allentown-pa,750,$750 - 975,1-3 Bed,East Turner Street Apts,"801-833 E Turner St, Allentown, PA 18109",,1,Available Now,2 wks,z19pscy,https://www.apartments.com/east-turner-street-apts-allentown-pa/z19pscy/,,East Turner Street Apts,undefined,https://images1.apartments.com/i2/bw2t2BmlfS8XSJuP1AVtoOm4za52n1jas89iIkJ0K9E/104/east-turner-street-apts-allentown-pa-building-photo.jpg,801-833 E Turner St,Allentown,PA,18109,0,0
allentown-pa,770,"$770 - 1,275",1-3 Bed,Congress Apartments,"1207 E Congress St, Allentown, PA 18109",610-813-6074,1,Available Now,2 wks,kchk8z8,https://www.apartments.com/congress-apartments-allentown-pa/kchk8z8/,,Congress Apartments,https://images1.apartments.com/i2/KnNllA2Vr00vM4U74Kt81XWuXguogvzsEtVnTtYUHPM/110/the-depaul-group-logo.png,https://images1.apartments.com/i2/SwCFwVQ-OtOUmF4TULsFAT_dIRO9ASuu0pnD3W0W1O4/106/congress-apartments-allentown-pa-building-photo.jpg,1207 E Congress St,Allentown,PA,18109,0,0
allentown-pa,775,$775,1 Bed,1136 Chestnut St Unit 3,"Allentown, PA 18102",,1,Available Now,3 hrs,2d55sr8,https://www.apartments.com/1136-chestnut-st-allentown-pa-unit-3/2d55sr8/,,1136 Chestnut St Unit 3,undefined,https://images1.apartments.com/i2/APjn1J_cj0WxPL5917YHdf5hxoxYO54wk1JE87ScYCw/104/1136-chestnut-st-unit-3-allentown-pa-building-photo.jpg,1136 Chestnut St Unit 3,Allentown,PA,18102,0,0
allentown-pa,785,$785,1 Bed,Park Run Apartments,"934 W Emmaus Ave, Allentown, PA 18103",,1,Available Now,2 wks,4kb1v6k,https://www.apartments.com/park-run-apartments-allentown-pa/4kb1v6k/,,Park Run Apartments,undefined,https://images1.apartments.com/i2/k9dMKKTsK3SFW5jC6nZQMr6WRfOx-6Ns5OHrP4QNWEg/104/park-run-apartments-allentown-pa-building-photo.jpg,934 W Emmaus Ave,Allentown,PA,18103,0,0
allentown-pa,790,$790 - 825,1 Bed,Brandywine Village Apartments,"1975 Mack Blvd, Allentown, PA 18103",,1,Available Now,1 day,62hynnr,https://www.apartments.com/brandywine-village-apartments-allentown-pa/62hynnr/,,Brandywine Village Apartments,undefined,https://images1.apartments.com/i2/OoDrdGEmcGpKrMeWNSKw8LI2JAFCuAise-B09RFqUj8/104/brandywine-village-apartments-allentown-pa-building-photo.jpg,1975 Mack Blvd,Allentown,PA,18103,0,0
allentown-pa,790,$790 - 835,1-2 Bed,Tremont Apartments,"2325 W Livingston St, Allentown, PA 18104",,1,Available Now,2 wks,w8bmsxl,https://www.apartments.com/tremont-apartments-allentown-pa/w8bmsxl/,,Tremont Apartments,https://images1.apartments.com/i2/SeHyhEVpbEISaSDsJ8d908l0YjotNZ15N30oqxFBjiM/110/samuel-geltman-company-logo.png,https://images1.apartments.com/i2/4Ck3xa3Uab-f2WvydFJmWKEY-8jKkDEzQ5oCNdrJQGI/104/tremont-apartments-allentown-pa-building-photo.jpg,2325 W Livingston St,Allentown,PA,18104,0,0
allentown-pa,795,"$795 - 1,015",1-2 Bed,Hamilton Gardens,"2016-2002 W Linden St, Allentown, PA 18104",844-607-7494,1,Available Now,2 wks,n9525qq,https://www.apartments.com/hamilton-gardens-allentown-pa/n9525qq/,,Hamilton Gardens,https://images1.apartments.com/i2/bzHtqi0xqVdRZrhdtTCacaUPHr59MkNabEvuBuWtdpk/110/kamson-corporation-logo.png,https://images1.apartments.com/i2/Fn3DM4C2t1jtz-km9BRgq4QMeBe-lAeoNxA7xIvaZE4/106/hamilton-gardens-allentown-pa-building-photo.jpg,2016-2002 W Linden St,Allentown,PA,18104,0,0
allentown-pa,795,$795,Condo for Rent,2228 W Allen St,"Allentown, PA 18104",,1,Available Now,1 wk,63l2ghv,https://www.apartments.com/2228-w-allen-st-allentown-pa/63l2ghv/,,2228 W Allen St,undefined,https://images1.apartments.com/i2/djetqGdmqqWrWw8_FOWD2FW0mRv4pwrbIjb9qOmNqY0/104/2228-w-allen-st-allentown-pa-building-photo.jpg,2228 W Allen St,Allentown,PA,18104,0,0
allentown-pa,795,$795,1 Bed,2228 W Allen St Unit 4B,"Allentown, PA 18104",,1,Available Now,1 day,h3jv6v0,https://www.apartments.com/2228-w-allen-st-allentown-pa-unit-4b/h3jv6v0/,,2228 W Allen St Unit 4B,undefined,https://images1.apartments.com/i2/KFz-E9DZ3JfB_kjAZa6fzf0WDd0YvEhCt4Lu0enlO_Y/104/2228-w-allen-st-unit-4b-allentown-pa-building-photo.jpg,2228 W Allen St Unit 4B,Allentown,PA,18104,0,0
allentown-pa,795,$795,House for Rent,2312 S 5th St,"Allentown, PA 18103",,1,Available Now,,0p4g8w0,https://www.apartments.com/2312-s-5th-st-allentown-pa/0p4g8w0/,,2312 S 5th St,undefined,https://images1.apartments.com/i2/SXHTi4ChHBWJx6fiWZavlaU9czD9P3DbMltGex1EvS0/104/2312-s-5th-st-allentown-pa-building-photo.jpg,2312 S 5th St,Allentown,PA,18103,0,0
allentown-pa,795,$795,3 Bed,25 N 10th St Unit 1,"Allentown, PA 18101",,1,Available Now,,pf6srkr,https://www.apartments.com/25-n-10th-st-allentown-pa-unit-1/pf6srkr/,,25 N 10th St Unit 1,undefined,https://images1.apartments.com/i2/4XIKrO2jyRbXq_G793VDAhxf494ZQcLHwTeM8uxyNo0/104/25-n-10th-st-unit-1-allentown-pa-building-photo.jpg,25 N 10th St Unit 1,Allentown,PA,18101,0,0
allentown-pa,795,"$795 - 1,025",1-2 Bed,Julian Court,"1521 W Union St, Allentown, PA 18102",,1,Available Now,2 wks,k1qbhr9,https://www.apartments.com/julian-court-allentown-pa/k1qbhr9/,,Julian Court,undefined,https://images1.apartments.com/i2/VTfUSYHjnZxIAwOPBj_scTpyy1gCCSGQM6vci1QAZjk/104/julian-court-allentown-pa-building-photo.jpg,1521 W Union St,Allentown,PA,18102,0,0
anaheim-ca,700,$700,Townhome for Rent,6035 E Hackamore Ln,"Anaheim, CA 92807",,0,Available 10/01/17,1 day,6hbpqxs,https://www.apartments.com/6035-e-hackamore-ln-anaheim-ca/6hbpqxs/,https://images1.apartments.com/i2/X4E5hMRnI-ivwxT5yCZJo5aR02DxO9h3hLUF0HTOWSA/104/6035-e-hackamore-ln-anaheim-ca-building-photo.jpg,6035 E Hackamore Ln,undefined,https://images1.apartments.com/i2/X4E5hMRnI-ivwxT5yCZJo5aR02DxO9h3hLUF0HTOWSA/104/6035-e-hackamore-ln-anaheim-ca-building-photo.jpg,6035 E Hackamore Ln,Anaheim,CA,92807,0,0
anaheim-ca,1000,"$1,000",1 Bed,San Marcus Apartments,"120 N La Reina Cir, Anaheim, CA 92801",,1,Available Now,2 wks,2xswph8,https://www.apartments.com/san-marcus-apartments-anaheim-ca/2xswph8/,https://images1.apartments.com/i2/EbWC5Q2pr6u2mvdnaamp0lUQHv2Rz83X668GsPT-t4c/104/san-marcus-apartments-anaheim-ca-building-photo.jpg,San Marcus Apartments,undefined,https://images1.apartments.com/i2/EbWC5Q2pr6u2mvdnaamp0lUQHv2Rz83X668GsPT-t4c/104/san-marcus-apartments-anaheim-ca-building-photo.jpg,120 N La Reina Cir,Anaheim,CA,92801,0,0
anaheim-ca,1095,"$1,095 - 1,525",Studio - 2 Bed,Victoria Townhouses,"2256 W Lincoln Ave, Anaheim, CA 92801",,1,Available Now,2 wks,zj4db0w,https://www.apartments.com/victoria-townhouses-anaheim-ca/zj4db0w/,https://images1.apartments.com/i2/RumXwMrj4882Wit1zc5Ge7tgETf5Uxu_FqyRmvqqupM/104/victoria-townhouses-anaheim-ca-building-photo.jpg,Victoria Townhouses,undefined,https://images1.apartments.com/i2/RumXwMrj4882Wit1zc5Ge7tgETf5Uxu_FqyRmvqqupM/104/victoria-townhouses-anaheim-ca-building-photo.jpg,2256 W Lincoln Ave,Anaheim,CA,92801,0,0
anaheim-ca,1100,"$1,100",Studio,Listing by,"1188 N West St, Anaheim, CA 92801",844-798-2800,1,Available Now,4 hrs,4c7sflk,https://www.apartments.com/1188-n-west-st-anaheim-ca/4c7sflk/,https://images1.apartments.com/i2/vgEGYIvXiSc7OVgKBjR0kBMqmVgciCHHTmlQE_qqmrA/106/1188-n-west-st-anaheim-ca-building-photo.jpg,1188 N West St,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/vgEGYIvXiSc7OVgKBjR0kBMqmVgciCHHTmlQE_qqmrA/106/1188-n-west-st-anaheim-ca-building-photo.jpg,1188 N West St,Anaheim,CA,92801,0,0
anaheim-ca,1150,"$1,150",1 Bed,Listing by,"825 S East St, Anaheim, CA 92805",888-402-8124,1,Available Now,5 hrs,45hfnph,https://www.apartments.com/825-s-east-st-anaheim-ca/45hfnph/,https://images1.apartments.com/i2/vBXbUUvbO6gX2EpeTKJLCZTGmK8aLuQ-KeW3OS4J_9o/106/825-s-east-st-anaheim-ca-building-photo.jpg,825 S East St,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/vBXbUUvbO6gX2EpeTKJLCZTGmK8aLuQ-KeW3OS4J_9o/106/825-s-east-st-anaheim-ca-building-photo.jpg,825 S East St,Anaheim,CA,92805,0,0
anaheim-ca,1150,"$1,150",1 Bed,Listing by,"135 S Fahrion Pl, Anaheim, CA 92805",844-278-6668,1,Available Now,,0myzc80,https://www.apartments.com/135-s-fahrion-pl-anaheim-ca/0myzc80/,https://images1.apartments.com/i2/W5RBH06v-kCBI2xIAXfVmoMeG0Cc7DrZolGInSuAqqA/106/135-s-fahrion-pl-anaheim-ca-building-photo.jpg,135 S Fahrion Pl,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/W5RBH06v-kCBI2xIAXfVmoMeG0Cc7DrZolGInSuAqqA/106/135-s-fahrion-pl-anaheim-ca-building-photo.jpg,135 S Fahrion Pl,Anaheim,CA,92805,0,0
anaheim-ca,1150,"$1,150 - 1,425",1-2 Bed,Casa Fortin Apartments,"1680 W Tedmar Ave, Anaheim, CA 92802",844-864-8590,0,Not Available,2 wks,j0ry6y5,https://www.apartments.com/casa-fortin-apartments-anaheim-ca/j0ry6y5/,,Casa Fortin Apartments,https://images1.apartments.com/i2/u9Eump5-Okza8SiKuIvNd83nnez255OQvLMLBgwclaw/110/labri-management-inc-logo.png,https://images1.apartments.com/i2/q5BhgpsijLD4g_dap-lOb19fJOasqNSKtCDR8mws1C0/106/casa-fortin-apartments-anaheim-ca-building-photo.jpg,1680 W Tedmar Ave,Anaheim,CA,92802,0,0
anaheim-ca,1165,"$1,165 - 1,350",Studio - 1 Bed,Arbor Park Apartments,"1219 N State College Blvd, Anaheim, CA 92806",,1,Available Now,2 wks,prsctbr,https://www.apartments.com/arbor-park-apartments-anaheim-ca/prsctbr/,,Arbor Park Apartments,undefined,https://images1.apartments.com/i2/dfz4RHWEcG27xaGn-T3MpkDnC9Eu8hwNTdjcDxkcBqU/104/arbor-park-apartments-anaheim-ca-building-photo.jpg,1219 N State College Blvd,Anaheim,CA,92806,0,0
anaheim-ca,1175,"$1,175 - 1,425",1-2 Bed,Villas Apartments Homes,"719 S Knott Ave, Anaheim, CA 92804",714-252-4351,0,Not Available,2 wks,k241vhb,https://www.apartments.com/villas-apartments-homes-anaheim-ca/k241vhb/,,Villas Apartments Homes,undefined,https://images1.apartments.com/i2/4HXcaBl2TPg_fEQlgVmWvp6uhqbe30y8BkAT0ITx6CQ/106/villas-apartments-homes-anaheim-ca-building-photo.jpg,719 S Knott Ave,Anaheim,CA,92804,0,0
anaheim-ca,1185,"$1,185",1 Bed,Listing by,"1210 S Sharon Cir, Anaheim, CA 92804",844-203-8960,1,Available Now,,je0j0e5,https://www.apartments.com/1210-s-sharon-cir-anaheim-ca-unit-15/je0j0e5/,,1210 S Sharon Cir Unit 15,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/StJvkOG_yU1CAQ70gRrvWa2cksxidJ9_hUH53RWP1rs/106/1210-s-sharon-cir-unit-15-anaheim-ca-building-photo.jpg,1210 S Sharon Cir Unit 15,Anaheim,CA,92804,0,0
anaheim-ca,1200,"$1,200",1 Bed,Listing by,"908 N Citron St, Anaheim, CA 92805",844-671-1874,1,Available Now,5 hrs,mdwcy1j,https://www.apartments.com/908-n-citron-st-anaheim-ca/mdwcy1j/,,908 N Citron St,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/ktlx1I62sR8UcNmrPk1PBz6wGPwqova_5oytRXr1qlA/106/908-n-citron-st-anaheim-ca-building-photo.jpg,908 N Citron St,Anaheim,CA,92805,0,0
anaheim-ca,1225,"$1,225",Condo for Rent,924 S Arden Pl,"Anaheim, CA 92802",,1,Available Now,,hg9lkz0,https://www.apartments.com/924-s-arden-pl-anaheim-ca/hg9lkz0/,,924 S Arden Pl,undefined,https://images1.apartments.com/i2/ZssMcZYo_HgDPQjnVTBUQx_2fVV8py8uZBztN0uidLU/104/924-s-arden-pl-anaheim-ca-building-photo.jpg,924 S Arden Pl,Anaheim,CA,92802,0,0
anaheim-ca,1245,"$1,245 - 2,100",Studio - 3 Bed,Balboa Apartments,"2660 W Ball Rd, Anaheim, CA 92804",844-216-8102,1,Available Now,2 wks,tvrln68,https://www.apartments.com/balboa-apartments-anaheim-ca/tvrln68/,,Balboa Apartments,https://images1.apartments.com/i2/fciPKDKUuWuUr07Fpy8-_5bBtcNY0v32Ol63MSmdj1U/110/rondell-homes-logo.png,https://images1.apartments.com/i2/zfJZCKqadV6gga4VDFCNCyjFHig0-KRT0Wdfv0npOvM/106/balboa-apartments-anaheim-ca-building-photo.jpg,2660 W Ball Rd,Anaheim,CA,92804,0,0
anaheim-ca,1250,"$1,250 - 1,800",Studio - 2 Bed,Pampas Lane Tropical Garden Apartments,"1631 W Pampas Ln, Anaheim, CA 92802",844-892-3694,1,Available Now,2 wks,1f63by6,https://www.apartments.com/pampas-lane-tropical-garden-apartments-anaheim-ca/1f63by6/,,Pampas Lane Tropical Garden Apartments,undefined,https://images1.apartments.com/i2/u0HrSH-xQqmb5BSwjBRI57GHka6bX6ujrRq6Ui4ri8Q/106/pampas-lane-tropical-garden-apartments-anaheim-ca-building-photo.jpg,1631 W Pampas Ln,Anaheim,CA,92802,0,0
anaheim-ca,1250,"$1,250 - 1,650",Studio - 2 Bed,Lucera Luxury Apartment Homes,"526 W Vermont Ave, Anaheim, CA 92805",844-360-1554,0,Not Available,3 days,lwxn0he,https://www.apartments.com/lucera-luxury-apartment-homes-anaheim-ca/lwxn0he/,,Lucera Luxury Apartment Homes,https://images1.apartments.com/i2/u9Eump5-Okza8SiKuIvNd83nnez255OQvLMLBgwclaw/110/labri-management-inc-logo.png,https://images1.apartments.com/i2/Zo9IQZ9toVRSEnzL394_dVQ008yYo4S8rXXbUZ7JfbE/106/lucera-luxury-apartment-homes-anaheim-ca-building-photo.jpg,526 W Vermont Ave,Anaheim,CA,92805,0,0
anaheim-ca,1250,"$1,250 - 1,725",Studio - 2 Bed,Cape Cod Apartments,"3534 W Ball Rd, Anaheim, CA 92804",844-817-5627,1,Available Now,2 wks,e6xzk1p,https://www.apartments.com/cape-cod-apartments-anaheim-ca/e6xzk1p/,,Cape Cod Apartments,https://images1.apartments.com/i2/u9Eump5-Okza8SiKuIvNd83nnez255OQvLMLBgwclaw/110/labri-management-inc-logo.png,https://images1.apartments.com/i2/eSMW_6UIhl6oloYXCCWoBUcXljaO5mFTV6rqUaAbneE/106/cape-cod-apartments-anaheim-ca-building-photo.jpg,3534 W Ball Rd,Anaheim,CA,92804,0,0
anaheim-ca,1250,"$1,250",1 Bed,Alcazar Apartments,"821 S Webster Ave, Anaheim, CA 92804",,1,Available Now,2 wks,61858xr,https://www.apartments.com/alcazar-apartments-anaheim-ca/61858xr/,,Alcazar Apartments,https://images1.apartments.com/i2/u9Eump5-Okza8SiKuIvNd83nnez255OQvLMLBgwclaw/110/labri-management-inc-logo.png,https://images1.apartments.com/i2/pWwepIrZhTjwZ4aFVf0Caf_U2DUhUBTUYcymXdiPPds/104/alcazar-apartments-anaheim-ca-primary-photo.jpg,821 S Webster Ave,Anaheim,CA,92804,0,0
anaheim-ca,1265,"$1,265",1 Bed,The Corinthian Apartments,"1255 S Nutwood St, Anaheim, CA 92804",,1,Available Now,2 wks,8x9kjn1,https://www.apartments.com/the-corinthian-apartments-anaheim-ca/8x9kjn1/,,The Corinthian Apartments,undefined,https://images1.apartments.com/i2/onQ4ubIQutwWd1RYwyDQf4TLd21_pi2e5rKnsEZqPpM/104/the-corinthian-apartments-anaheim-ca-primary-photo.jpg,1255 S Nutwood St,Anaheim,CA,92804,0,0
anaheim-ca,1275,"$1,275",1 Bed,Listing by,"537 S East St, Anaheim, CA 92805",844-523-7952,1,Available Now,4 hrs,e1njd8q,https://www.apartments.com/537-s-east-st-anaheim-ca-unit-9/e1njd8q/,,537 S East St Unit 9,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/oL3TtzdV9X1XULOYkG6XrfLVHETfebP-BPP-rVQCWR8/106/537-s-east-st-unit-9-anaheim-ca-building-photo.jpg,537 S East St Unit 9,Anaheim,CA,92805,0,0
anaheim-ca,1275,"$1,275",1 Bed,Listing by,"2283 W Colchester Dr, Anaheim, CA 92804",888-360-4028,1,Available Now,4 hrs,sv89v94,https://www.apartments.com/2283-w-colchester-dr-anaheim-ca-unit-c/sv89v94/,,2283 W Colchester Dr Unit C,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/AS5mfKq0vdOaUePPRRy-1ThZbMvOszO_2CJEH2P_xUQ/106/2283-w-colchester-dr-unit-c-anaheim-ca-building-photo.jpg,2283 W Colchester Dr Unit C,Anaheim,CA,92804,0,0
anaheim-ca,1280,"$1,280 - 1,949",Studio - 2 Bed,Caribbean Cove,"2175 S Mallul Dr, Anaheim, CA 92802",,1,Available Now,7 hrs,4bbqrwj,https://www.apartments.com/caribbean-cove-anaheim-ca/4bbqrwj/,,Caribbean Cove,https://images1.apartments.com/i2/1WIEUOHvoG0DcAJ_i5NrQbkY51sz3zDmWnBXK208qww/110/legacy-partners-logo.png,https://images1.apartments.com/i2/aN2XJo0I8C2i6StHoHnQqBCB4hA56OaCJSb9kQHOUMw/104/caribbean-cove-anaheim-ca-building-photo.jpg,2175 S Mallul Dr,Anaheim,CA,92802,0,0
anaheim-ca,1295,"$1,295",1 Bed,Listing by,"543 S East St, Anaheim, CA 92805",844-524-0065,1,Available Now,4 hrs,0w361l2,https://www.apartments.com/543-s-east-st-anaheim-ca-unit-1/0w361l2/,,543 S East St Unit 1,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/dNodyIUWlAzCyOCA3o_Qd0O0qwAlPzUG6a0pylTzzEA/106/543-s-east-st-unit-1-anaheim-ca-building-photo.jpg,543 S East St Unit 1,Anaheim,CA,92805,0,0
anaheim-ca,1300,"$1,300",1 Bed,San Carlos Apartments,"121 N La Reina Circle, Anaheim, CA 92801",714-503-0208,0,Available 09/26/17,2 days,qmvdn1x,https://www.apartments.com/san-carlos-apartments-anaheim-ca/qmvdn1x/,,San Carlos Apartments,https://images1.apartments.com/i2/_Dce1vAk_3JiL_33jq0ClFMywD2IW2_EUxjj8wL4UNk/110/pacific-coast-management-logo.png,https://images1.apartments.com/i2/j5WeCXq5TKIdUw6mCITViZME5koDJxHnCJgpLY18Hz4/106/san-carlos-apartments-anaheim-ca-building-photo.jpg,121 N La Reina Circle,Anaheim,CA,92801,0,0
anaheim-ca,1300,"$1,300",1 Bed,Cypress Meadows Apartments,"227 S Canoga Pl, Anaheim, CA 92804",,1,Available Now,2 wks,cskd7ke,https://www.apartments.com/cypress-meadows-apartments-anaheim-ca/cskd7ke/,,Cypress Meadows Apartments,undefined,https://images1.apartments.com/i2/Li5RtILMdWUn9iWqRaERfDRe3DDuRvLVWokDoVSMNR8/104/cypress-meadows-apartments-anaheim-ca-primary-photo.jpg,227 S Canoga Pl,Anaheim,CA,92804,0,0
anaheim-ca,1320,"$1,320 - 1,920",Studio - 2 Bed,Regency Plaza,"1540 W Ball Rd, Anaheim, CA 92802",714-409-3496,0,Available 10/09/17,1 wk,wqetxll,https://www.apartments.com/regency-plaza-anaheim-ca/wqetxll/,,Regency Plaza,https://images1.apartments.com/i2/gFxAxfjfzDZrNO8YQeozmqgIYEQAZU6GmthvVQcGipY/110/jamboree-management-logo.png,https://images1.apartments.com/i2/_4n9CNUoDj5K0YuBrmfYOte9uhxSxYpbSyy1t33FhXU/117/regency-plaza-anaheim-ca-building-photo.jpg,1540 W Ball Rd,Anaheim,CA,92802,0,0
