citystate,rent,rentText,unitLabel,title,location,phone,availability,availabilityText,lastUpdated,listingid,url,img,itemTitle,logo,image,streetAddress,city,state,zip,lat,lng
"albuquerque-nm","297","$297 - 1,095","Studio - 2 Bedroom","Silver Gardens Apartments","100 Silver Ave SW, Albuquerque, NM 87102","844-647-1568","0","Available 04/14/17","2 wks","qe5krqy","https://www.apartments.com/silver-gardens-apartments-albuquerque-nm/qe5krqy/","https://images1.apartments.com/i2/iD4v1Sv1WSnk2kNI6O1joqGgcVX_9nd64u-Xw_00G0w/104/silver-gardens-apartments-albuquerque-nm-downtown-albuquerque-apartments.jpg","Silver Gardens Apartments","https://images1.apartments.com/i2/R_sSuDjPmCJQD9jjp_g35WatFuoaM8Wo7rjBMvN6pCY/110/capstone-real-estate-services-inc-logo.png","https://images1.apartments.com/i2/iD4v1Sv1WSnk2kNI6O1joqGgcVX_9nd64u-Xw_00G0w/104/silver-gardens-apartments-albuquerque-nm-downtown-albuquerque-apartments.jpg","100 Silver Ave SW","Albuquerque","NM","87102","35.08193","-106.64865",
"albuquerque-nm","297","$297 - 1,195","Studio - 3 Bedroom","Casitas de Colores","215 Lead Ave SW, Albuquerque, NM 87102","","1","Available Now","2 wks","j9hl7z4","https://www.apartments.com/casitas-de-colores-albuquerque-nm/j9hl7z4/","https://images1.apartments.com/i2/D2FNeZjm_HNgUUjVPd_FEI1R6QFP1gp13dhBiMWFG7Y/104/casitas-de-colores-albuquerque-nm-building-photo.jpg","Casitas de Colores","https://images1.apartments.com/i2/R_sSuDjPmCJQD9jjp_g35WatFuoaM8Wo7rjBMvN6pCY/110/capstone-real-estate-services-inc-logo.png","https://images1.apartments.com/i2/D2FNeZjm_HNgUUjVPd_FEI1R6QFP1gp13dhBiMWFG7Y/104/casitas-de-colores-albuquerque-nm-building-photo.jpg","215 Lead Ave SW","Albuquerque","NM","87102","35.08158","-106.65048",
"albuquerque-nm","330","$330 - 1,000","Studio - 3 Bedroom","The Beach","2525 Tingley Dr SW, Albuquerque, NM 87104","888-421-6959","0","Not Available","2 wks","wjtf9dk","https://www.apartments.com/the-beach-albuquerque-nm/wjtf9dk/","https://images1.apartments.com/i2/SGNPB-ncuo6GGfPRHaqYn76gZwHn9pOi_4nmny_D3bY/106/the-beach-albuquerque-nm-building-photo.jpg","The Beach","https://images1.apartments.com/i2/bLFCnVXZIk-cQRjWKqkb-YmgMpZv5ecWFYM691dbnA4/110/monarch-properties-inc-logo.png","https://images1.apartments.com/i2/SGNPB-ncuo6GGfPRHaqYn76gZwHn9pOi_4nmny_D3bY/106/the-beach-albuquerque-nm-building-photo.jpg","2525 Tingley Dr SW","Albuquerque","NM","87104","35.09218","-106.67801",
"albuquerque-nm","380","$380 - 650","Studio - 2 Bedroom","Lexington Place Apartments","2800 Lexington Pl NE, Albuquerque, NM 87112","","1","Available Now","2 wks","d9sr12j","https://www.apartments.com/lexington-place-apartments-albuquerque-nm/d9sr12j/","https://images1.apartments.com/i2/u3fpiKcYedeNEhGydlLdZElqt1soTGO8DwJ1JNCM06g/104/lexington-place-apartments-albuquerque-nm-building-photo.jpg","Lexington Place Apartments","undefined","https://images1.apartments.com/i2/u3fpiKcYedeNEhGydlLdZElqt1soTGO8DwJ1JNCM06g/104/lexington-place-apartments-albuquerque-nm-building-photo.jpg","2800 Lexington Pl NE","Albuquerque","NM","87112","35.11421","-106.53667",
"albuquerque-nm","385","$385 - 470","Studio - 1 Bedroom","Casa Mesilla","631-641 Mesilla St SE, Albuquerque, NM 87108","","1","Available Now","2 wks","9zresl4","https://www.apartments.com/casa-mesilla-albuquerque-nm/9zresl4/","https://images1.apartments.com/i2/5v9zT_QAYC3nNlE0towlrDFJ6C4PlMpggU34oT8UkA0/104/casa-mesilla-albuquerque-nm-building-photo.jpg","Casa Mesilla","undefined","https://images1.apartments.com/i2/5v9zT_QAYC3nNlE0towlrDFJ6C4PlMpggU34oT8UkA0/104/casa-mesilla-albuquerque-nm-building-photo.jpg","631-641 Mesilla St SE","Albuquerque","NM","87108","35.06818","-106.56579",
"albuquerque-nm","398","$398","Studio","Uptown Park Apartments","6200 Indian School Rd NE, Albuquerque, NM 87110","","1","Available Now","2 wks","hsbnfw3","https://www.apartments.com/uptown-park-apartments-albuquerque-nm/hsbnfw3/","https://images1.apartments.com/i2/CCxYFAkewF0o0GKDGe4jGx3FUSdADF2yJIJ5hIMPLAI/104/uptown-park-apartments-albuquerque-nm-building-photo.jpg","Uptown Park Apartments","undefined","https://images1.apartments.com/i2/CCxYFAkewF0o0GKDGe4jGx3FUSdADF2yJIJ5hIMPLAI/104/uptown-park-apartments-albuquerque-nm-building-photo.jpg","6200 Indian School Rd NE","Albuquerque","NM","87110","35.10214","-106.57634",
"albuquerque-nm","407","$407 - 1,100","Studio - 3 Bedroom","Desert Creek","4300 Pan American Fwy NE, Albuquerque, NM 87107","877-595-7128","1","Available Now","7 hrs","5yf00xq","https://www.apartments.com/desert-creek-albuquerque-nm/5yf00xq/","https://images1.apartments.com/i2/r0b-1ZtNvqGStogaZbUg1vq9EIyWBD8SI0pnNABB7o4/106/desert-creek-albuquerque-nm-playground.jpg","Desert Creek","https://images1.apartments.com/i2/NMVKagQkNOgqSTqmb3MgUezS1CtTUe8828XC0kR3uLE/110/greystar-real-estate-partners-logo.png","https://images1.apartments.com/i2/r0b-1ZtNvqGStogaZbUg1vq9EIyWBD8SI0pnNABB7o4/106/desert-creek-albuquerque-nm-playground.jpg","4300 Pan American Fwy NE","Albuquerque","NM","87107","35.13057","-106.6118",
"albuquerque-nm","425","$425","1 Bedroom","1212 Aztec Rd NW","Albuquerque, NM 87107","","1","Available Now","2 wks","95n7ms6","https://www.apartments.com/1212-aztec-rd-nw-albuquerque-nm/95n7ms6/","","1212 Aztec Rd NW","undefined","https://images1.apartments.com/i2/-JQoTNax0GRqNOu7dNyouAZN7Q45pb2BD8l8eUEUDe0/104/1212-aztec-rd-nw-albuquerque-nm-building-photo.jpg","1212 Aztec Rd NW","Albuquerque","NM","87107","35.12477","-106.65523",
"albuquerque-nm","450","$450","Studio","Bella Vista Apartments","760 Juan Tabo Blvd NE, Albuquerque, NM 87123","844-227-9442","1","Available Now","57 min","2wmb3fc","https://www.apartments.com/bella-vista-apartments-albuquerque-nm/2wmb3fc/","","Bella Vista Apartments","https://images1.apartments.com/i2/RJhRajYYXUC3clu0s1ZBF2qB6qNgeQRsBpo73NGAxMQ/110/t-c-management-logo.png","https://images1.apartments.com/i2/9EAi1l_1YQjd6lREQx5TGVmtn8hTjjAKrxNg8OvuvyY/106/bella-vista-apartments-albuquerque-nm-refreshing-swimming-pool.jpg","760 Juan Tabo Blvd NE","Albuquerque","NM","87123","35.08334","-106.51457",
"albuquerque-nm","450","$450","Studio","Warren House South","950 Louisiana Blvd SE, Albuquerque, NM 87108","","1","Available Now","2 wks","1kn8j16","https://www.apartments.com/warren-house-south-albuquerque-nm/1kn8j16/","","Warren House South","undefined","https://images1.apartments.com/i2/mh3ULi6iVvNFuAMAlTZ3bxuR8li5B16vUdbVfaIyn7g/104/warren-house-south-albuquerque-nm-building-photo.jpg","950 Louisiana Blvd SE","Albuquerque","NM","87108","35.0619","-106.5685",
"albuquerque-nm","450","$450","1 Bedroom","La Tierra","1100 Coal Ave SW, Albuquerque, NM 87102","","1","Available Now","2 wks","s1z3ph4","https://www.apartments.com/la-tierra-albuquerque-nm/s1z3ph4/","","La Tierra","undefined","https://images1.apartments.com/i2/eDDsmiw9eDjvYpOjqP_p1jbeb7qDvHUR5IslFWJjbN8/104/la-tierra-albuquerque-nm-primary-photo.jpg","1100 Coal Ave SW","Albuquerque","NM","87102","35.08144","-106.66093",
"albuquerque-nm","450","$450","1 Bedroom","Sun Apartments","433-437 Mesilla St SE, Albuquerque, NM 87108","","1","Available Now","2 wks","he3xm20","https://www.apartments.com/sun-apartments-albuquerque-nm/he3xm20/","","Sun Apartments","undefined","https://images1.apartments.com/i2/juAbuBC8N5cwsIGV3deGp1LIx3SgTPpOKwv0JYx2b34/104/sun-apartments-albuquerque-nm-primary-photo.jpg","433-437 Mesilla St SE","Albuquerque","NM","87108","35.0714","-106.56573",
"albuquerque-nm","450","$450","Condo for Rent","8600 Zuni Rd SE","Albuquerque, NM 87108","","1","Available Now","9 hrs","s41xlf4","https://www.apartments.com/8600-zuni-rd-se-albuquerque-nm/s41xlf4/","","8600 Zuni Rd SE","undefined","https://images1.apartments.com/i2/evJbKI2neBzV0F-oBgn6IaxqdEUxvYqtd_P2weIVasU/104/8600-zuni-rd-se-albuquerque-nm-primary-photo.jpg","8600 Zuni Rd SE","Albuquerque","NM","87108","35.07226","-106.55327",
"albuquerque-nm","450","$450","Condo for Rent","304 Charleston St NE Unit 1-4","Albuquerque, NM 87108","","1","Available Now","9 hrs","02nrgm0","https://www.apartments.com/304-charleston-st-ne-albuquerque-nm/02nrgm0/","","304 Charleston St NE Unit 1-4","undefined","https://images1.apartments.com/i2/TZN-0JZpvaLzXfoAd64x8aYAdfWqhCHqdYzUh0kcSHU/104/304-charleston-st-ne-albuquerque-nm-primary-photo.jpg","304 Charleston St NE Unit 1-4","Albuquerque","NM","87108","35.07848","-106.56056",
"albuquerque-nm","450","$450 - 550","1-2 Bedroom","El Sol","1201 Iron Ave SW, Albuquerque, NM 87102","","1","Available Now","2 wks","7gvs1qz","https://www.apartments.com/el-sol-albuquerque-nm/7gvs1qz/","","El Sol","undefined","https://images1.apartments.com/i2/sQ9oRJsGoIVxcgiWg9JIB4q1NTIt9Fu7l_C38kfiW1I/104/el-sol-albuquerque-nm-building-photo.jpg","1201 Iron Ave SW","Albuquerque","NM","87102","35.08116","-106.66221",
"albuquerque-nm","450","$450 - 550","1-2 Bedroom","Del Rey","1200 Coal Ave SW, Albuquerque, NM 87102","","1","Available Now","2 wks","dfhflmj","https://www.apartments.com/del-rey-albuquerque-nm/dfhflmj/","","Del Rey","undefined","https://images1.apartments.com/i2/Xj7la1gBwpOA3z38AMwfbfn1dsUOiVffTCjZI8nCpf0/104/del-rey-albuquerque-nm-del-rey---1200-coal-sw.jpg","1200 Coal Ave SW","Albuquerque","NM","87102","35.08161","-106.66213",
"albuquerque-nm","450","$450 - 599","Studio - 2 Bedroom","Warren Louisiana & Continental Apartments","1000 Louisiana Blvd SE, Albuquerque, NM 87108","","1","Available Now","2 wks","h2lpew3","https://www.apartments.com/warren-louisiana-continental-apartments-albuquerque-nm/h2lpew3/","","Warren Louisiana & Continental Apartments","undefined","https://images1.apartments.com/i2/JBvHQOql42vppj6iefpTvwn5kjtH1PCQyHIzAMOnYBU/104/warren-louisiana-continental-apartments-albuquerque-nm-building-photo.jpg","1000 Louisiana Blvd SE","Albuquerque","NM","87108","35.06149","-106.56803",
"albuquerque-nm","455","$455 - 864","Studio - 3 Bedroom","La Vida Nueva Apartments","1200 Dickerson Dr SE, Albuquerque, NM 87106","844-673-7323","1","Available Now","2 wks","qzq16lz","https://www.apartments.com/la-vida-nueva-apartments-albuquerque-nm/qzq16lz/","","La Vida Nueva Apartments","undefined","https://images1.apartments.com/i2/WA4SfAlFt5ksQJb4Nk0K-K_ewX-Vhd_CUd5xtjAlUiY/106/la-vida-nueva-apartments-albuquerque-nm-building-photo.jpg","1200 Dickerson Dr SE","Albuquerque","NM","87106","35.06633","-106.62036",
"albuquerque-nm","465","$465 - 565","Studio - 2 Bedroom","Home at Uptown Apartments","5801 Haines Ave NE, Albuquerque, NM 87110","","1","Available Now","2 wks","5g0w1hq","https://www.apartments.com/home-at-uptown-apartments-albuquerque-nm/5g0w1hq/","","Home at Uptown Apartments","https://images1.apartments.com/i2/bLFCnVXZIk-cQRjWKqkb-YmgMpZv5ecWFYM691dbnA4/110/monarch-properties-inc-logo.png","https://images1.apartments.com/i2/IEuXLh5N__NWrr8feFPA2_PbmrGoB-lBv66KLXDgAuo/104/home-at-uptown-apartments-albuquerque-nm-building-photo.jpg","5801 Haines Ave NE","Albuquerque","NM","87110","35.10059","-106.57937",
"albuquerque-nm","470","$470","Studio","University Studio Apartments","222 Maple St SE, Albuquerque, NM 87106","","1","Available Now","2 wks","n4gjn6q","https://www.apartments.com/university-studio-apartments-albuquerque-nm/n4gjn6q/","","University Studio Apartments","undefined","https://images1.apartments.com/i2/KnrCPw3h9QQjvfLn3mILzeieUMeQXyWAPeMgqq208IA/104/university-studio-apartments-albuquerque-nm-building-photo.jpg","222 Maple St SE","Albuquerque","NM","87106","35.08302","-106.62944",
"albuquerque-nm","475","$475","1 Bedroom","Desert Hills Apartments","11122 Claremont NE, Albuquerque, NM 87112","","1","Available Now","1 wk","jw3jg56","https://www.apartments.com/desert-hills-apartments-albuquerque-nm/jw3jg56/","","Desert Hills Apartments","https://images1.apartments.com/i2/E70Y9m1GxUash_Xt1IdNDX0QTFiRkl9n2IWvf52Jr1E/110/peak-management-logo.png","https://images1.apartments.com/i2/NWwlueM6Tk0s1UGDX1n8BGLwVPRLjPn0SEh8CnzGung/104/desert-hills-apartments-albuquerque-nm-building-photo.jpg","11122 Claremont NE","Albuquerque","NM","87112","35.11325","-106.51701",
"albuquerque-nm","475","$475","Townhome for Rent","139 General Arnold St NE","Albuquerque, NM 87123","","1","Available Now","1 day","sdgvpn7","https://www.apartments.com/139-general-arnold-st-ne-albuquerque-nm/sdgvpn7/","","139 General Arnold St NE","undefined","https://images1.apartments.com/i2/ZeSjUvm_mAq6LDujNR-wdSHjQeaj0ja_9m1xGaxMlo8/104/139-general-arnold-st-ne-albuquerque-nm-primary-photo.jpg","139 General Arnold St NE","Albuquerque","NM","87123","35.07564","-106.5477",
"albuquerque-nm","475","$475","House for Rent","915 Alvarado Dr SE","Albuquerque, NM 87108","","1","Available Now","1 wk","vhq2j9g","https://www.apartments.com/915-alvarado-dr-se-albuquerque-nm/vhq2j9g/","","915 Alvarado Dr SE","undefined","https://images1.apartments.com/i2/38qPKhLaaZCC6f-pcULudKqhPw8_gMyabYCRehfWO5w/104/915-alvarado-dr-se-albuquerque-nm-building-photo.jpg","915 Alvarado Dr SE","Albuquerque","NM","87108","35.06486","-106.5822",
"albuquerque-nm","475","$475","House for Rent","149 Alcazar St NE","Albuquerque, NM 87108","","1","Available Now","1 wk","sg7rsq4","https://www.apartments.com/149-alcazar-st-ne-albuquerque-nm/sg7rsq4/","","149 Alcazar St NE","undefined","https://images1.apartments.com/i2/LwCGqRUR82zzOmU6qRv7a7CIdc6H5g0XUadNHHe0LFQ/104/149-alcazar-st-ne-albuquerque-nm-building-photo.jpg","149 Alcazar St NE","Albuquerque","NM","87108","35.0777","-106.56776",
"albuquerque-nm","480","$480 - 728","1-2 Bedroom","Lifestyles at Renaissance Center","4920 Union Way NE, Albuquerque, NM 87107","844-794-1605","1","Available Now","1 wk","y8jwnbt","https://www.apartments.com/lifestyles-at-renaissance-center-albuquerque-nm/y8jwnbt/","","Lifestyles at Renaissance Center","https://images1.apartments.com/i2/Ym30KA47thqN1-cL1rPYIL2XJojzfHvf0j5VZHJ1MbE/110/jl-gray-company-logo.png","https://images1.apartments.com/i2/_74ZMTUlVUoTtEvWF0xqPAG0koDpw_4W8_1pZLc2F-E/106/lifestyles-at-renaissance-center-albuquerque-nm-building-photo.jpg","4920 Union Way NE","Albuquerque","NM","87107","35.14051","-106.61774",
"alexandria-la","485","$485","House for Rent","31 Louisiana Ave","Alexandria, LA 71301","","1","Available Now","8 hrs","504emmp","https://www.apartments.com/31-louisiana-ave-alexandria-la/504emmp/","","31 Louisiana Ave","undefined","https://images1.apartments.com/i2/oDPCKHD83aa91SU_sj-8AuMRJL43VSwWjNYIFcbN3QM/104/31-louisiana-ave-alexandria-la-primary-photo.jpg","31 Louisiana Ave","Alexandria","LA","71301","31.30864","-92.46615",
"alexandria-la","495","$495","House for Rent","3737 14th St","Alexandria, LA 71302","","1","Available Now","9 hrs","j4mnx94","https://www.apartments.com/3737-14th-st-alexandria-la/j4mnx94/","","3737 14th St","undefined","https://images1.apartments.com/i2/N63DV-WCx7EuF9bVUHESVyqVFR0chjJYo6vH6huT1lk/104/3737-14th-st-alexandria-la-primary-photo.jpg","3737 14th St","Alexandria","LA","71302","31.28598","-92.42832",
"alexandria-la","525","$525","Condo for Rent","2420 Cummins St","Alexandria, LA 71301","","1","Available Now","11 hrs","vtqqf7d","https://www.apartments.com/2420-cummins-st-alexandria-la/vtqqf7d/","","2420 Cummins St","undefined","https://images1.apartments.com/i2/lGrl_R6W--oxoheQK_pBKS8hvwMTNwrWYc2s-FP5Atw/104/2420-cummins-st-alexandria-la-building-photo.jpg","2420 Cummins St","Alexandria","LA","71301","31.28467","-92.4575",
"alexandria-la","575","$575 - 775","1-3 Bedroom","Walden Point Apartments","476 Twin Bridges Rd, Alexandria, LA 71303","866-487-2403","1","Available Now","2 wks","6vk68hr","https://www.apartments.com/walden-point-apartments-alexandria-la/6vk68hr/","","Walden Point Apartments","https://images1.apartments.com/i2/efx7MUeT3iujWvdRStQNRSkLWGtVvylS6W2cgG-0aoM/110/white-companies-logo.png","https://images1.apartments.com/i2/HSbFipH26JDMY6RkvdEFgDPYaarBwMtFdudWnND8P58/106/walden-point-apartments-alexandria-la-building-photo.jpg","476 Twin Bridges Rd","Alexandria","LA","71303","31.26623","-92.50418",
"alexandria-la","580","$580 - 750","1-3 Bedroom","Oak Park","5440 Downing St, Alexandria, LA 71301","844-812-2514","1","Available Now","2 wks","lejz89f","https://www.apartments.com/oak-park-alexandria-la/lejz89f/","","Oak Park","undefined","https://images1.apartments.com/i2/vDOV5pSB9FbjorBYLnITvCVLu9r-tVSDX-na0PmZLm4/106/oak-park-alexandria-la-building-photo.jpg","5440 Downing St","Alexandria","LA","71301","31.26946","-92.48221",
"alexandria-la","625","$625","House for Rent","2275 Hill St","Alexandria, LA 71301","","1","Available Now","7 hrs","24kkpz8","https://www.apartments.com/2275-hill-st-alexandria-la/24kkpz8/","","2275 Hill St","undefined","https://images1.apartments.com/i2/UOS5TkFXvBkVeQ1IUZi54wUtCWJHKfuJLbs5T-EIs8w/104/2275-hill-st-alexandria-la-building-photo.jpg","2275 Hill St","Alexandria","LA","71301","31.29459","-92.45882",
"alexandria-la","650","$650 - 750","1-3 Bedroom","Chateau Royale","4900 Lisa St, Alexandria, LA 71302","844-647-3816","1","Available Now","1 minute ago","49ebgdh","https://www.apartments.com/chateau-royale-alexandria-la/49ebgdh/","","Chateau Royale","https://images1.apartments.com/i2/ACM2l2e8AR20Wn7nCwrYKJL_QizeER5Xg-7QzSeKi6k/110/roco-real-estate-logo.png","https://images1.apartments.com/i2/2YAHnbEwtenbPNy6nxaJ2HMJ7sJr71hld2TsYp9zeUM/106/chateau-royale-alexandria-la-building-photo.jpg","4900 Lisa St","Alexandria","LA","71302","31.25105","-92.44728",
"alexandria-la","670","$670 - 810","1-2 Bedroom","Pecan Grove","4335 Clubhouse Dr, Alexandria, LA 71303","844-261-7958","1","Available Now","","yye5q6t","https://www.apartments.com/pecan-grove-alexandria-la/yye5q6t/","","Pecan Grove","https://images1.apartments.com/i2/gpwB5abvaG6YiZlKLymXcG6JHTBf8mtXagPIWbXHCSM/110/monarch-investment-and-management-group-logo.png","https://images1.apartments.com/i2/9ajuA0XZ1wo3HWWaS4URbQoknreoUdbNv-nyp21IAQ0/106/pecan-grove-alexandria-la-building-photo.jpg","4335 Clubhouse Dr","Alexandria","LA","71303","31.29239","-92.48826",
"alexandria-la","695","$695","3-4 Bedroom","Goldonna, Pin Oaks, Riverbend and Silver Leaf","300 Riverbend Dr, Alexandria, LA 71302","318-321-2895","1","Available Now","2 wks","kky1h2b","https://www.apartments.com/goldonna-pin-oaks-riverbend-and-silver-leaf-alexandria-la/kky1h2b/","","Goldonna, Pin Oaks, Riverbend and Silver Leaf","undefined","https://images1.apartments.com/i2/eaSFfsPEkVok6xRPY9h0-PiLVHBrhkD_jHfWPoEBmQA/106/goldonna-pin-oaks-riverbend-and-silver-leaf-alexandria-la-building-photo.jpg","300 Riverbend Dr","Alexandria","LA","71302","31.29643","-92.42557",
"alexandria-la","705","$705 - 1,738","1-3 Bedroom","Magnolia Trace Apartments","5445 Provine Pl, Alexandria, LA 71303","866-398-1857","1","Available Now","1 minute ago","xzf25jm","https://www.apartments.com/magnolia-trace-apartments-alexandria-la/xzf25jm/","","Magnolia Trace Apartments","https://images1.apartments.com/i2/2aKrySYeKMdgYybcCR7BNwSRucUdoaptLBfuYJLt8dg/110/vintage-realty-company-logo.png","https://images1.apartments.com/i2/iTajB1hrMpjbr8cfrL-2e4qC4lyFt06FhE5xxrBh9Ls/106/magnolia-trace-apartments-alexandria-la-building-photo.jpg","5445 Provine Pl","Alexandria","LA","71303","31.29045","-92.5008",
"alexandria-la","710","$710 - 950","1-2 Bedroom","Nottingham Apartments","4400 Queen Elizabeth Ct, Alexandria, LA 71303","888-668-1792","1","Available Now","2 days","n90bhwm","https://www.apartments.com/nottingham-apartments-alexandria-la/n90bhwm/","","Nottingham Apartments","undefined","https://images1.apartments.com/i2/IId3jAhtXmrXX_owSctQAbw_aOpf0Qju5ADXl7scBto/106/nottingham-apartments-alexandria-la-interior-photo.jpg","4400 Queen Elizabeth Ct","Alexandria","LA","71303","31.27827","-92.47846",
"alexandria-la","725","$725 - 1,715","1-2 Bedroom","Rosewood","4051 Bayou Rapides Rd, Alexandria, LA 71303","844-238-3755","1","Available Now","","6qhfv3v","https://www.apartments.com/rosewood-alexandria-la/6qhfv3v/","","Rosewood","https://images1.apartments.com/i2/gpwB5abvaG6YiZlKLymXcG6JHTBf8mtXagPIWbXHCSM/110/monarch-investment-and-management-group-logo.png","https://images1.apartments.com/i2/fWERT0I6rwUEEHh4Y4KpMgDMAmSXmWDqIYTlNwN_MzM/106/rosewood-alexandria-la-building-photo.jpg","4051 Bayou Rapides Rd","Alexandria","LA","71303","31.30043","-92.49071",
"alexandria-la","750","$750 - 1,050","1-3 Bedroom","Orleans Square","5900 Orleans Sq, Alexandria, LA 71303","844-637-1640","1","Available Now","2 wks","bmnddkc","https://www.apartments.com/orleans-square-alexandria-la/bmnddkc/","","Orleans Square","undefined","https://images1.apartments.com/i2/14vVwnVdI214eUkuoKVm83zHq-OROe5tTYjS5EDWcCw/106/orleans-square-alexandria-la-building-photo.jpg","5900 Orleans Sq","Alexandria","LA","71303","31.29772","-92.5098",
